osm_id,name,group,segment,address,postal_code,city,country,lat,lng,phone,email,website
way/61053052,Tischlerei Großegger,Möbel & Einrichtung,Tischler & Schreiner,"Mahrhöflweg 8, 9500 Villach",9500,Villach,AT,46.6258171,13.8284666,,,https://www.grossegger.com/
way/112678102,Glaserei Franc-Niederdorfer,Fenster & Türen,Glaser,"Ossiacher Straße 30, 9523 Villach",9523,Villach,AT,46.6350458,13.8833063,+43 4242 41758,,https://www.glaserei.cc/
way/134554905,Lucky Car,Fahrzeuge,KFZ-Werkstatt,"Gewerbezeile 2b, 9500 Villach",9500,Villach,AT,46.6047021,13.8702352,+43 50 306 234,,https://www.lucky-car.at
way/134897118,Forstinger,Fahrzeuge,KFZ-Werkstatt,"Maria-Gailer-Straße 29, 9500 Villach",9500,Villach,AT,46.6055119,13.8639187,,,http://www.forstinger.at
way/220644925,KFZ-Köstenbaumer GmbH,Fahrzeuge,KFZ-Werkstatt,9587 Arnoldstein,9587,Arnoldstein,AT,46.557479,13.7977161,,,https://www.kfz-koestenbaumer.at/
way/246321515,Recyclinghof Villach,Abriss & Entsorgung,Entsorgung,"Reitschulgasse 12, 9500 Villach",9500,Villach,AT,46.6186177,13.8688002,,,https://www.seppele.at/
way/344737403,Ortner Spül- und Großküchentechnik,Küche,Küchenbau,"Millstätter Straße 37, 9542 Afritz am See",9542,Afritz am See,AT,46.724503,13.7959472,,,https://www.ortner-spueltechnik.at/
node/3411581807,Sione Bikes & Framesets,Fahrzeuge,Fahrradwerkstatt,"Hauptstraße 187, 9210 Pörtschach am Wörther See",9210,Pörtschach am Wörther See,AT,46.6358258,14.1422907,,,https://www.sione-bikes.com/index.html
node/3979448086,RADLDOKTOR,Fahrzeuge,Fahrradwerkstatt,"Preßgasse 8, 9062 Moosburg",9062,Moosburg,AT,46.6590783,14.1733673,,,https://www.radldoktor-moosburg.at
way/442118232,Rauter Installationen,Sanitär,Sanitär- / Klempner,"Gurktaler Straße 4, 9560 Feldkirchen in Kärnten",9560,Feldkirchen in Kärnten,AT,46.7228897,14.0980758,+43 4276 204 00,,https://www.rauter-installationen.at/
node/1437752384,Tischlerei Ernst,Möbel & Einrichtung,Tischler & Schreiner,"St. Veiter Straße 103, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6407824,14.314064,,,https://www.tischlerei-ernst.at
node/1437772829,Gartenwelt Kropfitsch,Garten & Außenbereich,Garten- & Landschaftsbau,"St. Veiter Straße 84, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6345524,14.3118541,,,https://www.gartenwelt-kropfitsch.at/
node/1611876928,wohnemotion,Boden & Fliesen,Boden- & Estrichleger,"Schleppe-Platz 7, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6417282,14.2883097,,,https://www.wohnemotion.com/
node/1746568553,SCHÄFER Service GmbH,Elektrik,Techniker für Haushaltsgeräte,"St. Veiter Straße 138, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6401483,14.3143023,+43 463 41256,,https://www.schaefer-service.at/
node/2625075673,Schlüsseldienst Schator,Bauen & Renovieren,Metallbau,"Sponheimerstraße 11, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6221441,14.3015143,,,https://www.schator.at
node/8689760778,k&k Küchen,Küche,Küchenbau,Klagenfurt am Wörthersee,,Klagenfurt am Wörthersee,AT,46.6231972,14.306334,+43 664 611 7616,,https://www.kk-kuechen.at/
node/13773966057,P.MAX,Möbel & Einrichtung,Tischler & Schreiner,"Völkermarkter Straße 200, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6275195,14.3509582,+43 463 312 25,,https://www.petermax.at/de/filialfinder/pmax-9020-klagenfurt
way/255507020,Alltstoffsammelzentrum,Abriss & Entsorgung,Entsorgung,3244 Ruprechtshofen,3244,Ruprechtshofen,AT,48.1485603,15.2590873,,,
way/268268792,ABM Naturmöbel,Möbel & Einrichtung,Tischler & Schreiner,"Messergericht 7, 3650 Pöggstall",3650,Pöggstall,AT,48.3155658,15.1969295,+43 2758 2818,,
way/268277361,Schlager Ernst,Fahrzeuge,KFZ-Werkstatt,"Untere Hauptstraße 41, 3650 Pöggstall",3650,Pöggstall,AT,48.317884,15.2088026,+43 2758 2364,,
way/270279680,Engelsthal Johann,Dacharbeiten,Schornsteinfeger,"Loibersdorfer Straße 38, 3650 Pöggstall",3650,Pöggstall,AT,48.3193159,15.2085388,+43 2758 2446,,
way/270460605,Glasbläser,Montage & Allround,Montageservice & Allroundhandwerker,"Hauptplatz 11, 3650 Pöggstall",3650,Pöggstall,AT,48.3178621,15.2007183,,,
way/83055776,BestDrive,Fahrzeuge,KFZ-Werkstatt,"Flatschacher Straße 205, 9020 Klagenfurt am Wörthersee",9020,Klagenfurt am Wörthersee,AT,46.6071434,14.3080524,+43 463 32366,,https://www.bestdrive.at/autowerkstatt/bestdrive-klagenfurt-flatschacher-strasse.html
way/332506328,Plieschnegger Autozubehör & Reifenservice,Fahrzeuge,KFZ-Werkstatt,"Gewerbezone, Siegfried-Marcus-Straße 1, 9065 Ebenthal in Kärnten",9065,Ebenthal in Kärnten,AT,46.6177357,14.3990269,,,https://www.plieschnegger.net/
way/369579023,Wopl Grabsteine,Bauen & Renovieren,Steinmetz,"Friedensgasse 13, Klagenfurt am Wörthersee",,Klagenfurt am Wörthersee,AT,46.6243917,14.3415235,,,https://www.wopl-grabsteine.at/
way/1451036684,ASZ Leiben,Abriss & Entsorgung,Entsorgung,"Betriebsstraße 16, 3652 Leiben",3652,Leiben,AT,48.2395475,15.2701747,,,
node/1649430082,Nett Farbencenter,Maler & Tapezierer,Maler & Lackierer,"Purkersdorfer Straße 20, 3100 St. Pölten-Wagram",3100,St. Pölten-Wagram,AT,48.2029024,15.6441595,,,
way/375663465,Fritz Auto Karosserie GmbH,Fahrzeuge,KFZ-Werkstatt,"Rosentaler Straße 232, Klagenfurt am Wörthersee",,Klagenfurt am Wörthersee,AT,46.5976084,14.2940771,,,http://www.auto-fritz.at/
way/389181948,Zunder Installationen,Sanitär,Sanitär- / Klempner,"Görtschitztal Straße 121, 9064 Magdalensberg",9064,Magdalensberg,AT,46.6733263,14.4195136,,,http://zunder-installationen.at/
way/1333349543,CARWORKS,Fahrzeuge,KFZ-Werkstatt,9064 Magdalensberg,9064,Magdalensberg,AT,46.6592634,14.3902127,,,https://carworks.at/
way/449073932,Strauss Tischlermeister,Möbel & Einrichtung,Tischler & Schreiner,9100 Völkermarkt,9100,Völkermarkt,AT,46.6797546,14.6464594,+43 664 4405194,,https://www.londer-strauss.at
relation/17319882,Krois Kühnsdorf,Fahrzeuge,Fahrradwerkstatt,9125 Eberndorf,9125,Eberndorf,AT,46.6244668,14.6330984,,,https://www.kroiskuehnsdorf.com
node/3389748787,Actual,Fenster & Türen,Türen- & Fensterbau,"Dr.Rudolf Kirchschläger-Straße 8, 3107 St. Pölten",3107,St. Pölten,AT,48.2202493,15.6384028,,,
node/3389748790,DAN Küchencentrum,Küche,Küchenbau,"Dr.Rudolf Kirchschläger-Straße 8, 3107 St. Pölten",3107,St. Pölten,AT,48.2202458,15.6382238,,,
relation/17319883,Krois Kühnsdorf,Fahrzeuge,KFZ-Werkstatt,9125 Eberndorf,9125,Eberndorf,AT,46.6245668,14.6334488,,,https://www.kroiskuehnsdorf.com
node/5564502619,Franz Ratzinger,Fahrzeuge,KFZ-Werkstatt,"Falkenstraße 5, 3388 Markersdorf an der Pielach",3388,Markersdorf an der Pielach,AT,48.1873242,15.5034529,+43 2749 2501,,
node/5526604216,Gärtnerei Breznik,Garten & Außenbereich,Garten- & Landschaftsbau,9142 Globasnitz,9142,Globasnitz,AT,46.5733366,14.7099458,,,https://gaertnerei-breznik.at/
node/6844679469,GRAGU Metallbau,Bauen & Renovieren,Metallbau,"Walpersdorfer Straße 1, 3131 Inzersdorf ob der Traisen",3131,Inzersdorf ob der Traisen,AT,48.3167063,15.6789507,+43 2782 831 75,,
way/273502386,Reifen Weichberger GmbH,Fahrzeuge,KFZ-Werkstatt,"Handelsstraße 1, 9112 Griffen",9112,Griffen,AT,46.6967174,14.732721,+43 4233 25044,,https://www.weichberger.at
way/273505201,EVA GmbH,Elektrik,Elektriker,"Handelsstraße 8, 9112 Griffen",9112,Griffen,AT,46.6981131,14.7314764,+43 4233 2996,,http://www.eva-tech.at
node/5668824038,dolomite.bike,Fahrzeuge,Fahrradwerkstatt,"Tiroler Straße 23, 9900 Lienz",9900,Lienz,AT,46.8274876,12.7645625,,,https://www.dolomite.bike
node/6404882455,Silvi’s Schatzkiste,Montage & Allround,Montageservice & Allroundhandwerker,"Barbarahof 1, 9900 Lienz",9900,Lienz,AT,46.8293226,12.7710282,,,http://www.silvis-schatzkiste.at/
way/148235710,Probike Prünster KG,Fahrzeuge,Fahrradwerkstatt,"Amlacher Straße 1a, 9900 Lienz",9900,Lienz,AT,46.8280566,12.7659352,+43 4852 73536,,http://www.probike-lienz.at/
way/301813331,Zweiradhandel Rödlbach,Fahrzeuge,Motorradwerkstatt,"Kummererstraße 2, 9800 Spittal an der Drau",9800,Spittal an der Drau,AT,46.7892181,13.5091158,,,https://www.roedlbach.at/de
node/1559378334,Armin's Radlwerkstatt,Fahrzeuge,Fahrradwerkstatt,"Holunderweg 6, 9545 Radenthein",9545,Radenthein,AT,46.7949473,13.7198633,,,https://www.arminsradlwerkstatt.at/
node/8772697431,KFZ Kirchner GmbH,Fahrzeuge,KFZ-Werkstatt,"Linzerstraße 41, 3385 Prinzersdorf",3385,Prinzersdorf,AT,48.1995625,15.5055499,+43 2749 302 00,,
way/468443776,Maler Michael Steinwender,Maler & Tapezierer,Maler & Lackierer,"Maurerweg 13, 9544 Feld am See",9544,Feld am See,AT,46.7809041,13.7437992,,,https://www.maler-steinender.at/
way/502977411,Maler Wahrlich,Maler & Tapezierer,Maler & Lackierer,"Wiesenweg 28, 9544 Feld am See",9544,Feld am See,AT,46.7576941,13.7573759,,,https://maler-wahrlich.at/
node/8807035367,KFZ Raslan,Fahrzeuge,KFZ-Werkstatt,"Industriestraße 12, 3385 Prinzersdorf",3385,Prinzersdorf,AT,48.2087362,15.5171773,+43 650 2522936,,
way/503034051,Benthen Andreas,Elektrik,Elektriker,"Wiesenweg 12, 9544 Feld am See",9544,Feld am See,AT,46.7608834,13.7552386,,,https://www.es-b.at/
node/7644493371,Motorradtechnik Kurt Kosjek,Fahrzeuge,Motorradwerkstatt,9562 Himmelberg,9562,Himmelberg,AT,46.7382467,14.0572134,,,http://kosjek.bike
node/10944170409,Opel Pirker,Fahrzeuge,KFZ-Werkstatt,9345 Weitensfeld im Gurktal,9345,Weitensfeld im Gurktal,AT,46.8508694,14.1684471,,,https://auto-pirker.at/
way/230409713,purpurrot - Karl Pugganig,Maler & Tapezierer,Maler & Lackierer,"Bundesstraße 5, 9300 Hunnenbrunn",9300,Hunnenbrunn,AT,46.7843091,14.376576,+43 4212 5307,,https://www.purpurrot.at/
way/276454554,Solaris GmbH,Sanitär,Sanitär- / Klempner,9300 St. Veit an der Glan,9300,St. Veit an der Glan,AT,46.8016565,14.4012461,+43 4212 30660,,https://www.holzdiesonne.net/kaernten/solaris-gmbh/
node/5641513732,Kfz Meisterbetrieb Kuss,Fahrzeuge,KFZ-Werkstatt,"Christophorusweg 1, 9334 Guttaring",9334,Guttaring,AT,46.8799327,14.5048767,+43 4262 8175,,https://ad-kuss.at/index.php/impressum
node/8944780467,Rendl,Boden & Fliesen,Fliesenleger,"Schulgasse 8, 3100 St. Pölten",3100,St. Pölten,AT,48.2023669,15.6250022,,,
node/2002295318,Pale Sport & Bike Shop,Fahrzeuge,Motorradwerkstatt,"Rotkogelstraße 6, 9431 Sankt Stefan",9431,Sankt Stefan,AT,46.8109398,14.8513384,,,http://www.pale-shop.at
node/8977568273,Mahrl Johannes,Fahrzeuge,KFZ-Werkstatt,"Walter-Eder-Straße 4, 3110 Neidling",3110,Neidling,AT,48.2372617,15.5567171,+43 664 897 82 11,,
node/9026682813,KFZ Schinnerl,Fahrzeuge,KFZ-Werkstatt,3388 Markersdorf-Haindorf,3388,Markersdorf-Haindorf,AT,48.1756546,15.4766424,+43 2749 2649,,
way/173045376,Lichtenegger Interior,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Am Gewerbepark 12, 9431 Sankt Stefan",9431,Sankt Stefan,AT,46.8093949,14.8527762,,,http://www.lichtenegger-interior.com/
way/336574231,BestDrive,Fahrzeuge,KFZ-Werkstatt,"Am Gewerbepark 1, 9413 Frantschach-St. Gertraud",9413,Frantschach-St. Gertraud,AT,46.8558537,14.8520196,+43 4352 52173,,https://www.bestdrive.at/autowerkstatt/bestdrive-st-gertraud-am-gewerbepark.html
way/465262814,BestDrive,Fahrzeuge,KFZ-Werkstatt,"Klagenfurter Straße 79, 9400 Wolfsberg",9400,Wolfsberg,AT,46.8141665,14.835061,+43 4352 81577,,https://www.bestdrive.at/autowerkstatt/bestdrive-wolfsberg-klagenfurterstrasse.html
way/1307296288,Weißhaupt Metall,Bauen & Renovieren,Metallbau,"Am Industriepark 21, 9431 Wolfsberg",9431,Wolfsberg,AT,46.804786,14.8229537,+43 5234 556,,https://www.weisshaupt-metall.at/
node/9276213306,Glas Moser,Fenster & Türen,Glaser,"Daniel Gran-Straße 2-4, 3100 St. Pölten",3100,St. Pölten,AT,48.2102101,15.6328258,+43 2742 3624 340,,
way/342248656,KHB Kogler Holzbau,Möbel & Einrichtung,Tischler & Schreiner,9853 Gmünd in Kärnten,9853,Gmünd in Kärnten,AT,46.9178671,13.5274301,,,http://www.kogler-holzbau.at
node/9327409962,Manfred Wurzer,Möbel & Einrichtung,Tischler & Schreiner,"Wachaustraße 24, 3121 Karlstetten",3121,Karlstetten,AT,48.2602655,15.5600162,+43 2741 8080,,
node/9327409963,Bandion Metallbau GmbH,Bauen & Renovieren,Metallbau,"Wachaustraße 62, 3121 Karlstetten",3121,Karlstetten,AT,48.2626172,15.5509718,+43 2741 8306,,
node/5837649700,Radsport Sampl,Fahrzeuge,Fahrradwerkstatt,"Gewerbegebiet 193, 5581 Sankt Margarethen im Lungau",5581,Sankt Margarethen im Lungau,AT,47.087445,13.693076,,,https://www.sampl.cc/
node/4713598914,KTM Walzer,Fahrzeuge,Motorradwerkstatt,"Wiener Straße 22, 8820 Neumarkt in der Steiermark",8820,Neumarkt in der Steiermark,AT,47.0803724,14.4249959,+43 3584 40527,,https://www.walzer.cc/
node/6636879787,Elektro Markolin,Elektrik,Elektriker,"Altenbach 17, 8820 Neumarkt in der Steiermark",8820,Neumarkt in der Steiermark,AT,47.0799636,14.4259302,,,https://markolin.at/
way/504264810,Lebu-Legat-OEG,Möbel & Einrichtung,Tischler & Schreiner,"Zwatzhof 8, 9362 Metnitz",9362,Metnitz,AT,46.9813947,14.2576931,+4342678450;+436645100326,,http://www.lebu-legat-oeg.at/
way/554551678,Arbö,Fahrzeuge,KFZ-Werkstatt,"Kärntner Straße 26, 8820 Neumarkt in der Steiermark",8820,Neumarkt in der Steiermark,AT,47.070637,14.4280362,,,https://www.arboe.at/kontakt/standorte/steiermark/
way/238099965,Farben Kreuztaler,Maler & Tapezierer,Maler & Lackierer,"Böcksteiner Bundesstraße 4, 5640 Bad Gastein",5640,Bad Gastein,AT,47.1073658,13.1344981,,,http://www.farben-kreuzthaler.at/
way/238100004,Tischlerei Kerschbaumer,Möbel & Einrichtung,Tischler & Schreiner,"Palfnerstraße 8a, 5640 Bad Gastein",5640,Bad Gastein,AT,47.1047164,13.1357723,,,https://www.tischlerei-kerschbaumer.at/
node/9570557300,Top Maler Prochaska GmbH,Maler & Tapezierer,Maler & Lackierer,"Hnilickastraße 33, 3100 Spratzern",3100,Spratzern,AT,48.1750534,15.6191526,,,
way/655427105,ARBÖ,Fahrzeuge,KFZ-Werkstatt,"Gasteiner Bundesstraße 6, 5640 Bad Gastein",5640,Bad Gastein,AT,47.1199527,13.1339872,,,https://www.arboe.at/
node/9122869248,Gladik Bau GmbH,Bauen & Renovieren,Bauunternehmen,"Römersiedlung 63, 8850 Murau",8850,Murau,AT,47.111285,14.1846453,+43 3532 23 91-0,,https://www.gladikbau.at/
node/1557405685,Zimmerei Waldauf,Möbel & Einrichtung,Tischler & Schreiner,9913 Abfaltersbach,9913,Abfaltersbach,AT,46.7615305,12.521388,+43 664 3637612,,https://zimmerei-waldauf.at
way/136752414,Tischlerei Bernsteiner,Möbel & Einrichtung,Tischler & Schreiner,9941 Kartitsch,9941,Kartitsch,AT,46.7236656,12.4997734,+4348485425,,https://www.bernsteiner.com/
way/139716208,BBR Bürsten Besen Rainer,Möbel & Einrichtung,Tischler & Schreiner,9932 Innervillgraten,9932,Innervillgraten,AT,46.8088312,12.3673297,+43 4843 6363,,http://www.bbr.at
way/145025457,Tischlerei Gorger GmbH,Möbel & Einrichtung,Tischler & Schreiner,9913 Abfaltersbach,9913,Abfaltersbach,AT,46.755048,12.529772,+43 664 734 86 941,,https://www.gorger.at
way/145737934,Tischlerei Rauchegger,Möbel & Einrichtung,Tischler & Schreiner,9912 Anras,9912,Anras,AT,46.7735008,12.5548734,+43 4846 6242,,https://www.rauchegger.at/
way/1127848708,Pedrolini,Dacharbeiten,Dachdecker,6543 Nauders,6543,Nauders,AT,46.873664,10.5083467,,,https://www.pedrolini.com/
way/88865441,Harley-Davidson,Fahrzeuge,Motorradwerkstatt,"Engelbert Laimer-Straße 4, 3100 St. Pölten",3100,St. Pölten,AT,48.2154841,15.6516258,,,
node/1673207257,Tschojer,Bauen & Renovieren,Metallbau,9971 Matrei in Osttirol,9971,Matrei in Osttirol,AT,46.9823945,12.5485429,+43 4875 66040,,https://www.tschojer-melcher.at/
node/5873571649,AGEtech,Elektrik,Elektriker,"Mühlenweg 2, 9972 Virgen",9972,Virgen,AT,47.0034092,12.455747,+43 4874 20097,,https://www.agetech.at/
node/11678071914,Wohnart Berger,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Remlerstraße 8, 9971 Matrei in Osttirol",9971,Matrei in Osttirol,AT,46.9998758,12.5399521,+43 4875 42080,,http://www.wohnart-berger.at/
way/173923398,Bad & Energie,Sanitär,Sanitär- / Klempner,"Dr.Wilhelm Steingötter-Straße 8, 3100 St. Pölten",3100,St. Pölten,AT,48.2212334,15.6298661,+43 5 0780 3253,st.poelten@badundenergie.at,
way/140459897,GARTLI Bio Vielfaltsgärtnerei,Garten & Außenbereich,Garten- & Landschaftsbau,6574 Pettneu am Arlberg,6574,Pettneu am Arlberg,AT,47.1533139,10.3785348,,,https://www.gartli.at/
way/174668290,Carlos Cook,Küche,Küchenbau,"Gerichtsfeldgasse 31, 3100 Sankt Pölten",3100,Sankt Pölten,AT,48.2264456,15.6765892,,,
way/1008041370,Holzart Stoffl,Möbel & Einrichtung,Tischler & Schreiner,"Gewerbegebiet Ost 1, 6580 St. Anton am Arlberg",6580,St. Anton am Arlberg,AT,47.1438709,10.3122315,,,http://www.holzart-stoffl.at/
way/178464761,Fastbox,Fahrzeuge,KFZ-Werkstatt,"Mariazeller Straße 122, 3100 St. Pölten",3100,St. Pölten,AT,48.1889484,15.6171236,,,
node/4903558437,Farben Weiskopf GmbH,Maler & Tapezierer,Maler & Lackierer,"Bruggfeldstraße 1, 6500 Landeck",6500,Landeck,AT,47.1421665,10.5615245,,,http://www.FarbenWeiskopf.at
way/183274495,Tischlerei Grießler,Möbel & Einrichtung,Tischler & Schreiner,"Kremser Landstraße 53-55, 3100 St. Pölten",3100,St. Pölten,AT,48.2172219,15.6257775,,,
node/7786749395,Tischlerei Steinlechner,Möbel & Einrichtung,Tischler & Schreiner,"Bruggfeldstraße 29b, 6500 Landeck",6500,Landeck,AT,47.1406946,10.5562511,,,https://stoani-tischler.at/
way/177572395,Kfz-Werkstätte Mike,Fahrzeuge,KFZ-Werkstatt,"Unterdorf 101, 6473 Wenns",6473,Wenns,AT,47.1716056,10.7335242,,,https://www.kfz-mike.at/
way/237967399,Tischlerei Sailer Alex,Möbel & Einrichtung,Tischler & Schreiner,"Moosanger 939, 6473 Wenns",6473,Wenns,AT,47.142549,10.7091883,,,https://hoteltischler.at/
node/1767749635,Autowerkstätte und Service Santeler,Fahrzeuge,KFZ-Werkstatt,"Scheibrand 152, 6481 St. Leonhard im Pitztal",6481,St. Leonhard im Pitztal,AT,47.092312,10.8256212,,,https://santeler.mazda.at/
way/415267099,Tischlerei Mailer,Möbel & Einrichtung,Tischler & Schreiner,"St. Georgener Hauptstraße 22, 3151 St. Pölten",3151,St. Pölten,AT,48.1519635,15.6138991,,,
node/2162677099,Planet Digital GmbH,Elektrik,Techniker für Haushaltsgeräte,6444 Längenfeld,6444,Längenfeld,AT,47.0769541,10.969697,,,https://www.planet-digital.com
node/11222243715,Zweirad Hummel,Fahrzeuge,Fahrradwerkstatt,6444 Längenfeld,6444,Längenfeld,AT,47.0679944,10.9685317,,,http://www.b-hummel.at/
way/124079810,Tischlerei Huben-Ötztal,Möbel & Einrichtung,Tischler & Schreiner,6444 Längenfeld,6444,Längenfeld,AT,47.0443238,10.9698696,+43 5253 5519,,https://www.tihu.at/
way/548193969,Demar,Fahrzeuge,KFZ-Werkstatt,"Wiener Straße 135, 3100 St. Pölten",3100,St. Pölten,AT,48.2097327,15.6443841,+43 2742 252340,demar@cybernet.at,
way/216999243,Ötztaler Kunst Schmiede,Bauen & Renovieren,Metallbau,"Dorf 3, 6441 Umhausen",6441,Umhausen,AT,47.1404505,10.9254209,,,https://www.die-kunstschmiede.at/
node/11653381254,Tischlerei Jenewein,Möbel & Einrichtung,Tischler & Schreiner,"Gewerbepark 9, 6142 Mieders",6142,Mieders,AT,47.1568626,11.3645813,,,https://www.tischlerei-jenewein.at/
way/131426247,Hubert Müller,Möbel & Einrichtung,Tischler & Schreiner,"Industriegelände Zone A 10, 6166 Fulpmes",6166,Fulpmes,AT,47.1353566,11.3388165,,,https://tischlerei-mueller.stadtausstellung.at/
way/712450510,Göndle,Fahrzeuge,KFZ-Werkstatt,"Engelbert Laimer-Straße 3, 3100 St. Pölten",3100,St. Pölten,AT,48.217044,15.6526276,,,
way/131426251,refi,Fenster & Türen,Glaser,"Industriegelände Zone A 8, 6166 Fulpmes",6166,Fulpmes,AT,47.1355889,11.3387229,,,https://www.refi.at/
way/171033359,SMS Spenglerei,Dacharbeiten,Spengler / Klempner,"Gewerbepark 11, 6142 Mieders",6142,Mieders,AT,47.1566487,11.3651921,,,https://www.smsdach.at/
way/1005629075,Abfalllogistikzentrum St. Pölten,Abriss & Entsorgung,Entsorgung,"Linzer Straße 145, 3100 St. Pölten",3100,St. Pölten,AT,48.195356,15.5900367,+43 2742 758 88,,
way/1005629080,"Altstoffsammelzentrum ""Am Ziegelofen""",Abriss & Entsorgung,Entsorgung,"Linzer Straße 145, 3100 St. Pölten",3100,St. Pölten,AT,48.1974283,15.5882983,,,
way/171684744,KFZ Haidegger,Fahrzeuge,KFZ-Werkstatt,6156 Gries am Brenner,6156,Gries am Brenner,AT,47.0431512,11.4824912,,,https://www.kfz-haidegger.at/
way/705257138,Gemeinde Ellbögen,Abriss & Entsorgung,Entsorgung,6083 Ellbögen,6083,Ellbögen,AT,47.182105,11.4352547,,,https://www.ellboegen.at/index.php/gemeindeverwaltung/gemeindeamt/recyclinghof
node/9749282480,Erler Sound.TV,Elektrik,Techniker für Haushaltsgeräte,6293 Tux,6293,Tux,AT,47.1577833,11.7303165,+43 5287 87769,,https://www.erler.tv
way/103215231,Tischlerei Walch,Möbel & Einrichtung,Tischler & Schreiner,6655 Steeg,6655,Steeg,AT,47.242232,10.2962212,+43 5633 5338,,http://www.tischler-walch.at
node/3949028685,Steiner Bau,Bauen & Renovieren,Bauunternehmen,"Werkstraße 10, 3452 Atzenbrugg",3452,Atzenbrugg,AT,48.3163999,15.8761727,,,
node/4621432639,Bauer,Küche,Küchenbau,"Tullner Straße 55, 3040 Neulengbach",3040,Neulengbach,AT,48.1972841,15.90031,,,
node/2954378708,Galerie von Schöpf Art,Maler & Tapezierer,Maler & Lackierer,"Floriangasse, 6460 Imst",6460,Imst,AT,47.2389534,10.7401073,+43 650 6160617,,http://www.schoepfart.at
node/4248176629,Atelier Krissmer & Partner GmbH,Bauen & Renovieren,Architekt,"Hauptstraße 7, 6464 Tarrenz",6464,Tarrenz,AT,47.2639958,10.7650173,+43 5412 64727-0,,https://www.akp.at/
way/204538885,Autohaus Krißmer,Fahrzeuge,KFZ-Werkstatt,"Hauptstraße 71, 6464 Tarrenz",6464,Tarrenz,AT,47.2604839,10.7585148,,,http://www.autohaus-krissmer.at
node/13330545313,Bike Store - xDreamlite,Fahrzeuge,Fahrradwerkstatt,"Ötztaler Höhe 21, 6430 Ötztal-Bahnhof",6430,Ötztal-Bahnhof,AT,47.2293425,10.8577692,+43526687228,,https://www.xdreamlite.com/
way/174461431,Zoller-Prantl,Fenster & Türen,Türen- & Fensterbau,"Kalkofenstraße 20, 6425 Haiming",6425,Haiming,AT,47.2522587,10.8806717,+43 5266 88564,,https://www.zp-system.at
node/8437504447,Kfz Service Hofbauer,Fahrzeuge,KFZ-Werkstatt,"Stockhofstraße 34, 3071 Böheimkirchen",3071,Böheimkirchen,AT,48.2019286,15.7550359,+43 664 143 17 88,,
node/9036869886,Reinhard Kickinger GmbH,Sanitär,Sanitär- / Klempner,3071 Böheimkirchen,3071,Böheimkirchen,AT,48.1744,15.7569095,,,
way/190983302,Radsport Krug,Fahrzeuge,Fahrradwerkstatt,"Obermieming 179, 6414 Mieming",6414,Mieming,AT,47.3063153,10.9777775,,,https://radsportkrug.com/
node/13537230134,Bau- und Gartenmarkt Lagerhaus Herzogenburg,Garten & Außenbereich,Garten- & Landschaftsbau,"Lagerhausgasse 3, 3130 Herzogenburg",3130,Herzogenburg,AT,48.2751862,15.6983028,+43 2782 83303,,
way/117568545,Bauhof Altlengbach,Abriss & Entsorgung,Entsorgung,"Großenbergstraße 8, 3033 Altlengbach",3033,Altlengbach,AT,48.1559132,15.9285492,,,
way/195883165,Recyclinghof Mötz,Abriss & Entsorgung,Entsorgung,"Innweg 12, 6423 Mötz",6423,Mötz,AT,47.2737094,10.9520967,,,https://www.moetz.tirol.gv.at/Recyclinghof
way/962518658,Garten Wammes,Garten & Außenbereich,Garten- & Landschaftsbau,"Schlierenzau 37, 6425 Haiming",6425,Haiming,AT,47.2438908,10.8524544,+43 5266 87173,,https://www.gartenwammes.at
way/257923445,Decoramik Kogler,Boden & Fliesen,Fliesenleger,"Sandgasse 19, 3130 Ossarn",3130,Ossarn,AT,48.2800634,15.7188733,,,
node/1745232448,Zweiradtechnik Telfs,Fahrzeuge,Motorradwerkstatt,"Krehbachgasse 5c, 6410 Telfs",6410,Telfs,AT,47.3104029,11.0623678,,,http://www.zweiradtechnik.at/
way/380875685,Doppler,Sanitär,Sanitär- / Klempner,"Hocheichbergstraße 1, 3033 Altlengbach",3033,Altlengbach,AT,48.1731279,15.8882447,,,
node/4917650792,Stockmeyer,Küche,Küchenbau,"Unterangerweg 1, 6410 Telfs",6410,Telfs,AT,47.3081895,11.0762762,,,https://www.stockmeyer.at/
way/391791028,Reifen-Blitz,Fahrzeuge,KFZ-Werkstatt,"Gewerbepark 6, 3452 Trasdorf",3452,Trasdorf,AT,48.3194388,15.8875172,,,
node/5482607833,Veeelo Cycles,Fahrzeuge,Fahrradwerkstatt,"Bahnweg 94, 6405 Pfaffenhofen",6405,Pfaffenhofen,AT,47.3002915,11.0817129,+43 699 19471966,,https://veeelo.eu
